4972913.046,518037.186,35.935,0,123
4972913.026,518037.399,35.963,0,117
4972913.001,518037.410,35.966,0,90
4972913.057,518037.196,35.934,0,129
4972913.047,518037.187,35.934,0,90
4972913.048,518037.177,35.934,0,100
4972913.038,518037.414,35.963,0,124
4972913.057,518037.187,35.933,0,86
4972913.070,518037.186,35.932,0,116
4972913.036,518037.191,35.936,0,80
4972913.055,518037.171,35.933,0,82
4972913.000,518037.411,35.967,0,77
4972912.844,518037.746,36.066,0,74
4972913.068,518037.198,35.932,0,129
4972913.039,518037.425,35.964,0,97
4972913.060,518037.174,35.932,0,97
4972913.064,518037.191,35.932,0,111
4972913.004,518037.405,35.965,0,77
4972913.031,518037.414,35.964,0,114
4972913.039,518037.407,35.961,0,134
4972913.043,518037.205,35.935,0,75
4972913.032,518037.428,35.965,0,88
4972913.044,518037.419,35.963,0,126
4972913.039,518037.183,35.936,0,82
4972913.026,518037.423,35.965,0,90
4972913.030,518037.411,35.963,0,114
4972913.043,518037.182,35.935,0,108
4972913.025,518037.416,35.965,0,104
4972913.012,518037.425,35.967,0,89
4972913.057,518037.182,35.933,0,108
4972913.053,518037.182,35.933,0,92
4972913.052,518037.178,35.934,0,111
4972913.038,518037.187,35.936,0,76
4972913.034,518037.414,35.964,0,107
4972913.060,518037.178,35.932,0,92
4972913.043,518037.187,35.935,0,120
4972913.043,518037.178,35.934,0,105
4972913.009,518037.410,35.965,0,96
4972913.021,518037.393,35.963,0,88
4972913.017,518037.415,35.966,0,97
4972913.057,518037.204,35.934,0,92
4972913.013,518037.402,35.965,0,102
4972913.034,518037.407,35.962,0,116
4972913.007,518037.408,35.967,0,85
4972913.009,518037.398,35.965,0,89
4972913.044,518037.199,35.936,0,86
4972913.007,518037.437,35.966,0,75
4972913.066,518037.177,35.932,0,116
4972913.022,518037.429,35.965,0,73
4972913.061,518037.188,35.933,0,98
4972913.040,518037.407,35.962,0,146
4972913.016,518037.398,35.964,0,118
4972913.022,518037.411,35.965,0,124
4972913.013,518037.394,35.964,0,73
4972913.017,518037.419,35.966,0,88
4972913.048,518037.199,35.935,0,106
4972913.069,518037.195,35.932,0,114
4972913.068,518037.182,35.931,0,130
4972913.031,518037.424,35.965,0,90
4972913.066,518037.175,35.931,0,80
4972913.051,518037.201,35.936,0,106
4972913.034,518037.428,35.964,0,72
4972913.051,518037.195,35.934,0,87
4972913.001,518037.437,35.968,0,93
4972913.008,518037.410,35.967,0,114
4972913.021,518037.406,35.965,0,110
4972913.039,518037.411,35.962,0,114
4972913.056,518037.199,35.934,0,112
4972913.018,518037.424,35.966,0,76
4972913.066,518037.182,35.932,0,112
4972913.070,518037.183,35.93,0,93
4972913.035,518037.411,35.962,0,116
4972913.004,518037.424,35.967,0,75
4972913.041,518037.410,35.962,0,131
4972913.004,518037.410,35.967,0,78
4972913.036,518037.406,35.96,0,97
4972913.070,518037.192,35.932,0,96
4972913.017,518037.406,35.965,0,111
4972913.005,518037.402,35.966,0,113
4972913.039,518037.428,35.964,0,86
4972913.049,518037.192,35.934,0,99
4972913.070,518037.180,35.931,0,117
4972913.052,518037.191,35.934,0,83
4972913.006,518037.406,35.966,0,91
4972913.065,518037.200,35.933,0,102
4972913.030,518037.407,35.963,0,136
4972912.987,518037.426,35.968,0,85
4972913.061,518037.199,35.934,0,114
4972913.014,518037.425,35.966,0,82
4972913.002,518037.437,35.967,0,77
4972912.991,518037.412,35.968,0,100
4972913.017,518037.402,35.964,0,105
4972913.021,518037.423,35.966,0,99
4972913.042,518037.196,35.936,0,98
4972913.045,518037.193,35.935,0,102
4972913.026,518037.406,35.963,0,132
4972913.013,518037.407,35.965,0,74
4972913.065,518037.187,35.932,0,104
4972913.045,518037.188,35.935,0,105
4972913.040,518037.192,35.935,0,77
4972913.046,518037.197,35.936,0,95
4972913.013,518037.398,35.964,0,91
4972913.066,518037.203,35.932,0,87
4972913.021,518037.398,35.964,0,120
4972913.057,518037.191,35.934,0,104
4972913.047,518037.199,35.935,0,98
4972913.060,518037.191,35.933,0,108
4972913.047,518037.195,35.934,0,88
4972913.009,518037.450,35.965,0,84
4972913.060,518037.182,35.932,0,113
4972913.012,518037.419,35.966,0,76
4972913.027,518037.401,35.962,0,128
4972913.000,518037.405,35.967,0,87
4972913.056,518037.178,35.933,0,93
4972912.999,518037.415,35.967,0,71
4972913.065,518037.174,35.932,0,147
4972913.039,518037.420,35.963,0,110
4972913.057,518037.173,35.933,0,105
4972913.017,518037.411,35.965,0,102
4972913.012,518037.446,35.965,0,80
4972913.000,518037.442,35.967,0,79
4972913.038,518037.404,35.961,0,104
4972913.034,518037.424,35.964,0,99
4972913.030,518037.403,35.962,0,131
4972913.033,518037.403,35.962,0,113
4972912.996,518037.415,35.967,0,81
4972913.013,518037.414,35.966,0,78
4972913.052,518037.187,35.934,0,96
4972913.005,518037.427,35.967,0,71
4972913.049,518037.204,35.936,0,101
4972913.013,518037.410,35.966,0,78
4972913.007,518037.406,35.966,0,91
4972913.043,518037.192,35.936,0,95
4972913.051,518037.203,35.936,0,113
4972913.051,518037.205,35.934,0,83
4972913.052,518037.200,35.935,0,104
4972913.041,518037.182,35.936,0,96
4972913.066,518037.195,35.932,0,113
4972913.048,518037.183,35.934,0,96
4972913.022,518037.415,35.965,0,86
4972913.050,518037.203,35.935,0,106
4972913.009,518037.446,35.965,0,81
4972913.031,518037.419,35.964,0,112
4972913.017,518037.445,35.964,0,79
4972913.015,518037.416,35.966,0,71
4972913.034,518037.419,35.964,0,114
4972913.031,518037.402,35.961,0,117
4972912.990,518037.420,35.969,0,90
4972913.013,518037.412,35.966,0,93
4972913.022,518037.420,35.965,0,75
4972913.026,518037.411,35.964,0,141
4972913.023,518037.423,35.966,0,81
4972913.051,518037.174,35.933,0,104
4972913.061,518037.194,35.933,0,103
4972913.013,518037.416,35.966,0,74
4972913.015,518037.419,35.966,0,73
4972913.021,518037.447,35.964,0,78
4972913.040,518037.191,35.936,0,78
4972913.025,518037.402,35.963,0,141
4972913.008,518037.402,35.965,0,108
4972913.021,518037.402,35.963,0,93
4972913.042,518037.416,35.963,0,121
4972913.046,518037.186,35.935,0,123
4972913.026,518037.399,35.963,0,117
4972913.001,518037.410,35.966,0,90
4972913.057,518037.196,35.934,0,129
4972913.047,518037.187,35.934,0,90
4972913.048,518037.177,35.934,0,100
4972913.038,518037.414,35.963,0,124
4972913.057,518037.187,35.933,0,86
4972913.070,518037.186,35.932,0,116
4972913.036,518037.191,35.936,0,80
4972913.055,518037.171,35.933,0,82
4972913.000,518037.411,35.967,0,77
4972912.844,518037.746,36.066,0,74
4972913.068,518037.198,35.932,0,129
4972913.039,518037.425,35.964,0,97
4972913.060,518037.174,35.932,0,97
4972913.064,518037.191,35.932,0,111
4972913.004,518037.405,35.965,0,77
4972913.031,518037.414,35.964,0,114
4972913.039,518037.407,35.961,0,134
4972913.043,518037.205,35.935,0,75
4972913.032,518037.428,35.965,0,88
4972913.044,518037.419,35.963,0,126
4972913.039,518037.183,35.936,0,82
4972913.026,518037.423,35.965,0,90
4972913.030,518037.411,35.963,0,114
4972913.043,518037.182,35.935,0,108
4972913.025,518037.416,35.965,0,104
4972913.012,518037.425,35.967,0,89
4972913.057,518037.182,35.933,0,108
4972913.053,518037.182,35.933,0,92
4972913.052,518037.178,35.934,0,111
4972913.038,518037.187,35.936,0,76
4972913.034,518037.414,35.964,0,107
4972913.060,518037.178,35.932,0,92
4972913.043,518037.187,35.935,0,120
4972913.043,518037.178,35.934,0,105
4972913.009,518037.410,35.965,0,96
4972913.021,518037.393,35.963,0,88
4972913.017,518037.415,35.966,0,97
4972913.057,518037.204,35.934,0,92
4972913.013,518037.402,35.965,0,102
4972913.034,518037.407,35.962,0,116
4972913.007,518037.408,35.967,0,85
4972913.009,518037.398,35.965,0,89
4972913.044,518037.199,35.936,0,86
4972913.007,518037.437,35.966,0,75
4972913.066,518037.177,35.932,0,116
4972913.022,518037.429,35.965,0,73
4972913.061,518037.188,35.933,0,98
4972913.040,518037.407,35.962,0,146
4972913.016,518037.398,35.964,0,118
4972913.022,518037.411,35.965,0,124
4972913.013,518037.394,35.964,0,73
4972913.017,518037.419,35.966,0,88
4972913.048,518037.199,35.935,0,106
4972913.069,518037.195,35.932,0,114
4972913.068,518037.182,35.931,0,130
4972913.031,518037.424,35.965,0,90
4972913.066,518037.175,35.931,0,80
4972913.051,518037.201,35.936,0,106
4972913.034,518037.428,35.964,0,72
4972913.051,518037.195,35.934,0,87
4972913.001,518037.437,35.968,0,93
4972913.008,518037.410,35.967,0,114
4972913.021,518037.406,35.965,0,110
4972913.039,518037.411,35.962,0,114
4972913.056,518037.199,35.934,0,112
4972913.018,518037.424,35.966,0,76
4972913.066,518037.182,35.932,0,112
4972913.070,518037.183,35.93,0,93
4972913.035,518037.411,35.962,0,116
4972913.004,518037.424,35.967,0,75
4972913.041,518037.410,35.962,0,131
4972913.004,518037.410,35.967,0,78
4972913.036,518037.406,35.96,0,97
4972913.070,518037.192,35.932,0,96
4972913.017,518037.406,35.965,0,111
4972913.005,518037.402,35.966,0,113
4972913.039,518037.428,35.964,0,86
4972913.049,518037.192,35.934,0,99
4972913.070,518037.180,35.931,0,117
4972913.052,518037.191,35.934,0,83
4972913.006,518037.406,35.966,0,91
4972913.065,518037.200,35.933,0,102
4972913.030,518037.407,35.963,0,136
4972912.987,518037.426,35.968,0,85
4972913.061,518037.199,35.934,0,114
4972913.014,518037.425,35.966,0,82
4972913.002,518037.437,35.967,0,77
4972912.991,518037.412,35.968,0,100
4972913.017,518037.402,35.964,0,105
4972913.021,518037.423,35.966,0,99
4972913.042,518037.196,35.936,0,98
4972913.045,518037.193,35.935,0,102
4972913.026,518037.406,35.963,0,132
4972913.013,518037.407,35.965,0,74
4972913.065,518037.187,35.932,0,104
4972913.045,518037.188,35.935,0,105
4972913.040,518037.192,35.935,0,77
4972913.046,518037.197,35.936,0,95
4972913.013,518037.398,35.964,0,91
4972913.066,518037.203,35.932,0,87
4972913.021,518037.398,35.964,0,120
4972913.057,518037.191,35.934,0,104
4972913.047,518037.199,35.935,0,98
4972913.060,518037.191,35.933,0,108
4972913.047,518037.195,35.934,0,88
4972913.009,518037.450,35.965,0,84
4972913.060,518037.182,35.932,0,113
4972913.012,518037.419,35.966,0,76
4972913.027,518037.401,35.962,0,128
4972913.000,518037.405,35.967,0,87
4972913.056,518037.178,35.933,0,93
4972912.999,518037.415,35.967,0,71
4972913.065,518037.174,35.932,0,147
4972913.039,518037.420,35.963,0,110
4972913.057,518037.173,35.933,0,105
4972913.017,518037.411,35.965,0,102
4972913.012,518037.446,35.965,0,80
4972913.000,518037.442,35.967,0,79
4972913.038,518037.404,35.961,0,104
4972913.034,518037.424,35.964,0,99
4972913.030,518037.403,35.962,0,131
4972913.033,518037.403,35.962,0,113
4972912.996,518037.415,35.967,0,81
4972913.013,518037.414,35.966,0,78
4972913.052,518037.187,35.934,0,96
4972913.005,518037.427,35.967,0,71
4972913.049,518037.204,35.936,0,101
4972913.013,518037.410,35.966,0,78
4972913.007,518037.406,35.966,0,91
4972913.043,518037.192,35.936,0,95
4972913.051,518037.203,35.936,0,113
4972913.051,518037.205,35.934,0,83
4972913.052,518037.200,35.935,0,104
4972913.041,518037.182,35.936,0,96
4972913.066,518037.195,35.932,0,113
4972913.048,518037.183,35.934,0,96
4972913.022,518037.415,35.965,0,86
4972913.050,518037.203,35.935,0,106
4972913.009,518037.446,35.965,0,81
4972913.031,518037.419,35.964,0,112
4972913.017,518037.445,35.964,0,79
4972913.015,518037.416,35.966,0,71
4972913.034,518037.419,35.964,0,114
4972913.031,518037.402,35.961,0,117
4972912.990,518037.420,35.969,0,90
4972913.013,518037.412,35.966,0,93
4972913.022,518037.420,35.965,0,75
4972913.026,518037.411,35.964,0,141
4972913.023,518037.423,35.966,0,81
4972913.051,518037.174,35.933,0,104
4972913.061,518037.194,35.933,0,103
4972913.013,518037.416,35.966,0,74
4972913.015,518037.419,35.966,0,73
4972913.021,518037.447,35.964,0,78
4972913.040,518037.191,35.936,0,78
4972913.025,518037.402,35.963,0,141
4972913.008,518037.402,35.965,0,108
4972913.021,518037.402,35.963,0,93
4972913.042,518037.416,35.963,0,121
